client_count,total_duration
8270,0.946171185
8280,1.117681999
8290,0.973353595
8300,1.138234901
8310,1.028656011
8320,1.044703244
8330,1.042498558
8340,1.020592538
8350,1.071713203
8360,1.020360718
8370,1.101066102
8380,1.047735748
8390,1.066872742
8400,1.05101567
8410,1.119705085
8420,1.1763826370000001
8430,1.346494046
8440,1.043698462
8450,0.90855834
8460,0.996124505
8470,0.997162908
8480,1.048542592
8490,1.038476239
8500,1.085759182
8510,1.120457706
8520,1.0847273689999999
8530,1.118469867
8540,0.970816821
8550,0.954712647
8560,0.967504597
8570,1.021905185
8580,0.971540391
8590,0.99283774
8600,1.015290219
8610,0.982150004
8620,1.056953764
8630,1.024474357
8640,1.025233512
8650,1.024987912
8660,0.968140983
8670,1.074786155
8680,0.997781334
8690,0.985861751
8700,0.982505601
8710,1.169432719
8720,0.969581139
8730,1.021835869
8740,1.264420524
8750,1.163318407
8760,1.127784407
8770,1.179537539
8780,1.189060672
8790,1.05957337
8800,1.346281953
8810,1.055494032
8820,1.015750501
8830,1.059373618
8840,1.22217555
8850,1.169973032
8860,1.211644286
8870,1.187544105
8880,1.300331801
8890,1.055301047
8900,0.987684282
8910,1.4532704810000001
8920,1.078019609
8930,1.057555403
8940,1.019681262
8950,1.111399756
8960,1.147712724
8970,1.6872357930000002
8980,1.3321176719999999
8990,1.335926758
9000,1.168767417
9010,1.092126592
9020,1.06257407
9030,1.072228669
9040,1.20343245
9050,1.035098033
9060,1.012668247
9070,1.139499297
9080,1.452133225
9090,1.6747921190000001
9100,1.328505751
9110,1.495478418
9120,1.116836067
9130,1.140830993
9140,1.6369126779999998
9150,1.429339229
9160,1.293714356
9170,1.122196657
9180,1.081619218
9190,1.043615103
9200,1.155133386
9210,1.144947254
9220,1.240975902
9230,1.078278459
9240,1.019714323
9250,1.022134852
9260,1.080881495
9270,1.105799075
9280,1.036548326
9290,1.143137631
9300,1.023918685
9310,1.089072905
9320,1.038966638
9330,1.066021302
9340,1.0565690110000001
9350,1.04856838
9360,1.111905767
9370,1.026507158
9380,1.207139909
9390,1.095790572
9400,1.130248513
9410,1.052340189
9420,1.140727521
9430,1.077820847
9440,1.039044473
9450,1.083559223
9460,1.06924408
9470,1.119414659
9480,1.029813567
9490,1.113022004
9500,1.032827241
9510,1.085297096
9520,1.092526389
9530,1.068094128
9540,1.081965054
9550,1.038064923
9560,1.105792516
9570,1.099955865
9580,1.090521368
9590,1.070628074
9600,1.130022177
9610,1.083683462
9620,1.113560319
9630,1.119990599
9640,1.09912242
9650,1.15162691
